candidateKey,sourceWpPostId,name,normalizedName,slug,normalizedSlug,oldUrl,rawReview,plainTextPreview,bioCandidate,thumbnailId,thumbnailUrl,imageFieldId,imageFieldUrl,status,classification,classificationReasons,possibleDuplicateGroup,reviewLikelyType,reviewConfidence,yoastMetaTitle,yoastMetaDescription,canonicalUrl
author:1204,1204,Andrés Pinar Godoy,andres pinar godoy,andres-pinar-godoy,andres-pinar-godoy,https://editoriallarueca.com/autor/andres-pinar-godoy/,"<p>En los años 60, jóvenes de Ávila luchan por libertades democráticas en la Universidad Complutense de Madrid. Un relato sobre amor, cambio social y la evolución del movimiento estudiantil, que culmina en la Transición española hacia una monarquía parlamentaria. ¿Qué nos lleva a abandonar nuestros ideales? </p>","En los años 60, jóvenes de Ávila luchan por libertades democráticas en la Universidad Complutense de Madrid. Un relato sobre amor, cambio social y la evolución del movimiento estudiantil, que culmina en la Transición española hacia una mon…",,1206,https://editoriallarueca.com/wp-content/uploads/w_fotoAndres.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,"Concibe la literatura como un instrumento de conocimiento, de indagación en el ser humano en su interrelación con los demás.",
author:1209,1209,Francisco Marín Vargas,francisco marin vargas,francisco-marin-vargas-2,francisco-marin-vargas,https://editoriallarueca.com/autor/francisco-marin-vargas-2/,"<p>Esferas temporales es un recorrido en el tiempo que nos condiciona a replantearnos la naturaleza y evolución del propio ser.</p>
<p>Una imagen interior como ayuda para entender y dar equilibrio a nuestro estar.</p>",Esferas temporales es un recorrido en el tiempo que nos condiciona a replantearnos la naturaleza y evolución del propio ser. Una imagen interior como ayuda para entender y dar equilibrio a nuestro estar.,,1211,https://editoriallarueca.com/wp-content/uploads/w_Foto_FcoMarin-1.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:francisco marin vargas,book_synopsis,medium,,Esferas temporales es un recorrido en el tiempo que nos condiciona a replantearnos la naturaleza y evolución del propio ser.,
author:1214,1214,Patxi Oyaga,patxi oyaga,patxi-oyaga,patxi-oyaga,https://editoriallarueca.com/autor/patxi-oyaga/,"<p>""Una historia sobre el destino, la soledad y la búsqueda de uno mismo. ¿Estás listo para sumergirte en los suburbios de la gran ciudad y descubrir lo que el ciberespacio tiene reservado para ti?""</p>","""Una historia sobre el destino, la soledad y la búsqueda de uno mismo. ¿Estás listo para sumergirte en los suburbios de la gran ciudad y descubrir lo que el ciberespacio tiene reservado para ti?""",,1216,https://editoriallarueca.com/wp-content/uploads/W_FOTOpatxi.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:patxi oyaga,book_synopsis,medium,,"Una historia sobre el destino, la soledad y la búsqueda de uno mismo. ¿Estás listo para sumergirte en los suburbios de la gran ciudad?",
author:1219,1219,Julio Sánchez Alonso,julio sanchez alonso,julio-sanchez-alonso-2,julio-sanchez-alonso,https://editoriallarueca.com/autor/julio-sanchez-alonso-2/,"<p>""El recuerdo que guardo de muchas cosas es el de la primera vez. Es como si el tiempo no hubiera pasado ni para mí ni para los que me rodean cuando de sobra sé que el tiempo vuela, que la vida se va consumiendo esclava de los hábitos y de las rutinas y de que, cuando te quiere dar cuenta, ya ha pasado todo. 'La vida dura poquísimo, apenas un minuto que pasa enseguida...'  reconocería el arquitecto Niemeyer cuando ya había cumplido los cien años"".</p>
<p>Se dice que tenemos dos vidas, una propia y la que los demás nos inventan. Puede que haya una tercera: la que nos inventamos nosotros mismos. En cualquier caso, todas son esclavas de la memoria y ya sabemos que esta suele fallar.</p>","""El recuerdo que guardo de muchas cosas es el de la primera vez. Es como si el tiempo no hubiera pasado ni para mí ni para los que me rodean cuando de sobra sé que el tiempo vuela, que la vida se va consumiendo esclava de los hábitos y de…",,1220,https://editoriallarueca.com/wp-content/uploads/w_FotoJulio_solapa.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:julio sanchez alonso,book_synopsis,medium,,,
author:1230,1230,Guillermo M. Schrem,guillermo m schrem,guillermo-m-schrem-3,guillermo-m-schrem,https://editoriallarueca.com/autor/guillermo-m-schrem-3/,"<p>""Descubre el oscuro secreto oculto tras la fachada de respetabilidad en nuestra nueva novela policíaca.</p>
<p>¿Estás listo para adentrarte en una trama llena de misterio y giros inesperados?""</p>","""Descubre el oscuro secreto oculto tras la fachada de respetabilidad en nuestra nueva novela policíaca. ¿Estás listo para adentrarte en una trama llena de misterio y giros inesperados?""",,1232,https://editoriallarueca.com/wp-content/uploads/w_FotoGuillermo-2.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:guillermo m schrem,book_synopsis,medium,,Descubre el oscuro secreto oculto tras la fachada de respetabilidad en nuestra nueva novela policíaca. ¿Estás listo para adentrarte en ella?,
author:1235,1235,Jose Antonio Galante Pérez,jose antonio galante perez,jose-antonio-galante-perez-2,jose-antonio-galante-perez,https://editoriallarueca.com/autor/jose-antonio-galante-perez-2/,"<p>¡Descubre la belleza de la simplicidad con ""Haikus en el camino""! Sumérgete en la poesía japonesa tradicional y deja que sus 17 sílabas te transporten a un mundo de luz y desnudez. ¡Acompaña al viejo poeta en su viaje por la vida a través de los cafés, garitos y calles de la ciudad! </p>","¡Descubre la belleza de la simplicidad con ""Haikus en el camino""! Sumérgete en la poesía japonesa tradicional y deja que sus 17 sílabas te transporten a un mundo de luz y desnudez. ¡Acompaña al viejo poeta en su viaje por la vida a través…",,906,https://editoriallarueca.com/wp-content/uploads/w_FotoGalante.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:jose antonio galante perez,book_synopsis,medium,,"La brevedad y la concisión obligan a condensar, sin un gran ropaje de palabras, un mensaje que no deje indiferente.",
author:1246,1246,ELGA REÁTEGUI,elga reategui,elga-reategui,elga-reategui,https://editoriallarueca.com/autor/elga-reategui/,"<p>Descubre un viaje íntimo y emocional a través de los poemas de Elga Reátegui, donde el duelo, la búsqueda espiritual y la reconciliación se entrelazan en una travesía hacia el ser. Una obra que celebra la diversidad cultural y espiritual, invitándote a encontrar tu hogar espiritual en cada verso. </p>","Descubre un viaje íntimo y emocional a través de los poemas de Elga Reátegui, donde el duelo, la búsqueda espiritual y la reconciliación se entrelazan en una travesía hacia el ser. Una obra que celebra la diversidad cultural y espiritual,…",,1248,https://editoriallarueca.com/wp-content/uploads/w_Foto-Elga.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:elga reategui,book_synopsis,medium,,"El libro de poemas de Elga Reátegui introduce al lector a un universo íntimo y emocional, destacando la singularidad de la autora.",
author:1256,1256,Ángel García  García-Muñoz  (Büru),angel garcia garcia munoz buru,angel-garcia-garcia-munoz-buru-2,angel-garcia-garcia-munoz-buru,https://editoriallarueca.com/autor/angel-garcia-garcia-munoz-buru-2/,"<p>""Que de mí no quede más que lo que escribo: mi vida, mis decisiones, mi responsabilidad. Cada año es un recordatorio de que el tiempo es breve, pero mi compromiso es hacerlo significativo, sin fraudes ni culpas.</p>","""Que de mí no quede más que lo que escribo: mi vida, mis decisiones, mi responsabilidad. Cada año es un recordatorio de que el tiempo es breve, pero mi compromiso es hacerlo significativo, sin fraudes ni culpas.",,1258,https://editoriallarueca.com/wp-content/uploads/foto-autor-1.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:angel garcia garcia munoz buru,book_synopsis,medium,,Un viseño errante nacido el siglo pasado que está deseando volver a la tierra de sus padres.Escribo para que el tiempo no pase en balde.,
author:1302,1302,Francisco Marín Vargas,francisco marin vargas,francisco-marin-vargas-3,francisco-marin-vargas,https://editoriallarueca.com/autor/francisco-marin-vargas-3/,"<p>CUENTOS PARA AMARA<br />Es una colección de breves cuentos infantiles, a los que fui dando vida a la vez que mi nieta iba creciendo.<br />En estos, nos encontramos con distintos personajes, los cuales hicieron disfrutar a mi pequeña Amara cuando le hablé de ellos.</p>","CUENTOS PARA AMARA Es una colección de breves cuentos infantiles, a los que fui dando vida a la vez que mi nieta iba creciendo. En estos, nos encontramos con distintos personajes, los cuales hicieron disfrutar a mi pequeña Amara cuando le…",,1312,https://editoriallarueca.com/wp-content/uploads/w_Foto_FcoMarin-2.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:francisco marin vargas,book_synopsis,medium,,"CUENTOS PARA AMARA es una colección de breves cuentos infantiles, a los que fui dando vida a la vez que mi nieta iba creciendo.",
author:1313,1313,Melchor Albrig,melchor albrig,melchor-albrig,melchor-albrig,https://editoriallarueca.com/autor/melchor-albrig/,"<p>La novela narra las dificultades y eventos curiosos que ocurrieron durante su creación. El autor enfrentó la pérdida del texto en dos ocasiones debido a fallos informáticos, lo que llevó a que la historia se desarrollara de manera fragmentada y caótica, con notas dispersas acumuladas a lo largo del tiempo. A pesar de la confusión inicial, estas notas terminaron encajando perfectamente, formando una narración coherente centrada en la ""Isla de Grottsmann"".</p>","La novela narra las dificultades y eventos curiosos que ocurrieron durante su creación. El autor enfrentó la pérdida del texto en dos ocasiones debido a fallos informáticos, lo que llevó a que la historia se desarrollara de manera fragment…",,1315,https://editoriallarueca.com/wp-content/uploads/w_FotoJoaquin.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,"En su novela, el autor narra las dificultades y eventos curiosos de su creación, como la pérdida del texto dos veces y un desarrollo difícil.",
author:1325,1325,José Antonio Galante Pérez,jose antonio galante perez,jose-antonio-galante-perez-3,jose-antonio-galante-perez,https://editoriallarueca.com/autor/jose-antonio-galante-perez-3/,"<p>""Este poemario de caminante recorre los paisajes del tiempo y la memoria, donde Zaragoza se erige protagonista, siempre arropada por el Ebro y el cierzo. Poemas que dejan marca profunda en la piel del alma, alojados en los rincones del tiempo y la nostalgia. Versos que pintan paisajes históricos, urbanos, naturales y humanos. En definitiva, todo lo que no se puede dejar atrás, porque no se puede olvidar lo inolvidable.""</p>","""Este poemario de caminante recorre los paisajes del tiempo y la memoria, donde Zaragoza se erige protagonista, siempre arropada por el Ebro y el cierzo. Poemas que dejan marca profunda en la piel del alma, alojados en los rincones del tie…",,1327,https://editoriallarueca.com/wp-content/uploads/w_Foto-JoseAntonioGalante.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:jose antonio galante perez,book_synopsis,medium,,"""Este poemario de caminante recorre los paisajes del tiempo y la memoria, donde Zaragoza se erige protagonista, siempre arropada por el Ebro y el cierzo"".",
author:1341,1341,José Vte. Carmona Simarro,jose vte carmona simarro,jose-vte-carmona-simarro-editorial_la_rueca,jose-vte-carmona-simarro-editorial-la-rueca,https://editoriallarueca.com/autor/jose-vte-carmona-simarro-editorial_la_rueca/,"<p>""La amistad, idealmente eterna, varía en duración e intensidad. Valoro cada momento vivido y pensado, honrando a quienes nos precedieron. Pese al dolor de perder seres queridos, deseo vivir plenamente, aunque sea por segundos. Una máxima de Hemingway sobre la resistencia humana me hace reflexionar. Conocer a Matie al final de un curso universitario sugiere un impacto significativo en mi vida.""<br /><br /><br /></p>","""La amistad, idealmente eterna, varía en duración e intensidad. Valoro cada momento vivido y pensado, honrando a quienes nos precedieron. Pese al dolor de perder seres queridos, deseo vivir plenamente, aunque sea por segundos. Una máxima d…",,1344,https://editoriallarueca.com/wp-content/uploads/w_FotoJoseVicente2.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:jose vte carmona simarro,book_synopsis,medium,,"En Editorial La Rueca, nuevo libro sobre la amistad y los momentos vividos que debemos valorar en su justa medida.",
author:1348,1348,Francisco Marín Vargas,francisco marin vargas,francisco-marin-vargas-4,francisco-marin-vargas,https://editoriallarueca.com/autor/francisco-marin-vargas-4/,"<p>CUENTOS PARA AMARA es una colección de breves cuentos infantiles, a los que fui dando vida a la vez que mi nieta iba creciendo.</p>
<p>En estos, nos encontramos con distintos personajes, los cuales hicieron disfrutar a mi pequeña Amara cuando le hablé de ellos.</p>","CUENTOS PARA AMARA es una colección de breves cuentos infantiles, a los que fui dando vida a la vez que mi nieta iba creciendo. En estos, nos encontramos con distintos personajes, los cuales hicieron disfrutar a mi pequeña Amara cuando le…",,1312,https://editoriallarueca.com/wp-content/uploads/w_Foto_FcoMarin-2.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:francisco marin vargas,book_synopsis,medium,,"CUENTOS PARA AMARA es una colección de breves cuentos infantiles, a los que fui dando vida a la vez que mi nieta iba creciendo.",
author:1358,1358,Minerva Buiza,minerva buiza,minerva-buiza,minerva-buiza,https://editoriallarueca.com/autor/minerva-buiza/,"<p>Siempre trabajo para descubrir la belleza del alma y buscar la luz de cada ser, guiado por la verdad y la información que recibo de mis guías espirituales, santos y ángeles. En la vida enfrentamos pruebas, ya sean buenas o malas, que forman parte de nuestro destino. Por ello, he creado este libro guía adivinatorio de los santos, como un apoyo diario en vuestras vidas, impregnado de fe y crecimiento espiritual.</p>","Siempre trabajo para descubrir la belleza del alma y buscar la luz de cada ser, guiado por la verdad y la información que recibo de mis guías espirituales, santos y ángeles. En la vida enfrentamos pruebas, ya sean buenas o malas, que forma…",,1364,https://editoriallarueca.com/wp-content/uploads/Foto3Minerva.jpeg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:minerva buiza,book_synopsis,medium,,"Cada carta en este libro trae un mensaje que os ayudará a desvelar vuestros problemas y futuros, proporcionando respuestas.",
author:1361,1361,Minerva Buiza,minerva buiza,minerva-buiza-2,minerva-buiza,https://editoriallarueca.com/autor/minerva-buiza-2/,"<p>*Voces del Alma* es la conexión que marcará tu destino a través del tarot. Este libro te guiará en la búsqueda de una visión espiritual del tarot. Desde siempre, la humanidad ha querido conectar con el otro lado, con seres de luz y con seres fallecidos. Es cierto que, desde la antigüedad, siempre ha habido canalizadores, médiums y personas que han sentido o percibido conexiones con el otro lado.</p>","*Voces del Alma* es la conexión que marcará tu destino a través del tarot. Este libro te guiará en la búsqueda de una visión espiritual del tarot. Desde siempre, la humanidad ha querido conectar con el otro lado, con seres de luz y con ser…",,1363,https://editoriallarueca.com/wp-content/uploads/Foto5Minerva.jpeg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:minerva buiza,book_synopsis,medium,,Este libro te guiará en la búsqueda espiritual del tarot,
author:1365,1365,Francisco Marín Vargas,francisco marin vargas,francisco-marin-vargas-5,francisco-marin-vargas,https://editoriallarueca.com/autor/francisco-marin-vargas-5/,"<p>Adentrarse en la maravillosa escritura poética del HAIKU, no solo es un acontecimiento que nos hace descubrir la grandeza de las pequeñas cosas, sino también el enorme placer de vivirlas.</p>
<p>Aquí en este libro comparto algunas de esas vivencias.</p>","Adentrarse en la maravillosa escritura poética del HAIKU, no solo es un acontecimiento que nos hace descubrir la grandeza de las pequeñas cosas, sino también el enorme placer de vivirlas. Aquí en este libro comparto algunas de esas vivenci…",,1312,https://editoriallarueca.com/wp-content/uploads/w_Foto_FcoMarin-2.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:francisco marin vargas,book_synopsis,medium,,En este libro comparto algunas de esas vivencias.,
author:1367,1367,Andrés Morales y Ana Córdoba del Campo,andres morales y ana cordoba del campo,andres-morales-y-ana-cordoba-del-campo,andres-morales-y-ana-cordoba-del-campo,https://editoriallarueca.com/autor/andres-morales-y-ana-cordoba-del-campo/,"<p>Relatos de este pueblo, mitad vividos, mitad soñados; mitad para reír, mitad para llorar. Relatos que con un poco de fantasía quieren imitar la realidad, donde nada es verdad ni es mentira; nada es pura vida ni puro sueño. Relatos pensados para emocionar tranquilamente y, sobre todo, para ayudar a conciliar el sueño en alguna tarde de la canícula del verano.</p>","Relatos de este pueblo, mitad vividos, mitad soñados; mitad para reír, mitad para llorar. Relatos que con un poco de fantasía quieren imitar la realidad, donde nada es verdad ni es mentira; nada es pura vida ni puro sueño. Relatos pensados…",,1373,https://editoriallarueca.com/wp-content/uploads/w_AndresYAnaCon_su_permiso_don_alvaro.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,"Relatos del pueblo, mitad vividos, mitad soñados.",
author:1376,1376,María Isabel Martínez Gilaranz,maria isabel martinez gilaranz,maria-isabel-martinez-gilaranz,maria-isabel-martinez-gilaranz,https://editoriallarueca.com/autor/maria-isabel-martinez-gilaranz/,"<p>Qué ocurre cuando una mujer que cree que no es capaz de hacer algo, de la noche a la mañana de la forma más inesperada, lo logra? </p>
<p>R entra a trabajar como camarero, en una empresa y conoce a una alta ejecutiva, que le revela su gran secreto... </p>
<p>Poco a poco entablar a una amistad que acabará siendo una relación. </p>","Qué ocurre cuando una mujer que cree que no es capaz de hacer algo, de la noche a la mañana de la forma más inesperada, lo logra? R entra a trabajar como camarero, en una empresa y conoce a una alta ejecutiva, que le revela su gran secreto…",,1379,https://editoriallarueca.com/wp-content/uploads/w_FotoMariaIsabel.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,"Qué ocurre cuando una mujer que cree que no es capaz de hacer algo, de la noche a la mañana de la forma más inesperada, lo logra?",
author:1382,1382,Carmen Piguillem,carmen piguillem,carmen-piguillem,carmen-piguillem,https://editoriallarueca.com/autor/carmen-piguillem/,"<p>Ella misma nos regala su infancia y juventud, podemos adentrarnos en su experiencia familiar y conocer a sus padres Don Andrés Piguillem,, Doña Carmen y a sus hermanas, de las cuales dos han sido religiosas de nuestra Congregación. Lolita y Montserrat.</p>
<p>Carmen ha desempeñado diferentes misiones y cargos en nuestra Familia Congregacional, entre ellas Superiora General durante los años de 1970 a 1982.</p>
<p>Algunas de las hermanas agradecen y nos dan testimonio de lo que han vivido con Carmen.</p>
<p>Este sea un homenaje de agradecimiento por el don de su entrega en la vida religiosa y el gran amor a la Congregación y a la Iglesia.</p>","Ella misma nos regala su infancia y juventud, podemos adentrarnos en su experiencia familiar y conocer a sus padres Don Andrés Piguillem,, Doña Carmen y a sus hermanas, de las cuales dos han sido religiosas de nuestra Congregación. Lolita…",,1384,https://editoriallarueca.com/wp-content/uploads/w_CarmenPinguillen-1.jpg,,,publish,author_only_candidate,tf_libro vacío,,author_bio,medium,,"Carmen ha desempeñado diferentes misiones y cargos en nuestra Familia Congregacional, entre ellas Superiora General durante años.",
author:1392,1392,Inés Cañal,ines canal,ines-canal,ines-canal,https://editoriallarueca.com/autor/ines-canal/,"<p>Decía la poeta Rosa Aulländer que una llave había perdido su casa. Tras probar y probar, encontró al cerrajero: la llave cabía en su tumba. La poesía de Inés Cañal es una llave maestra: abre puertas, ojos, entrañas, tiempos, infancias… e incluso abre aquello que no es, o lo que solo existe en su reverso: la maternidad, la aldea que humea en la memoria, las palabras no dichas.<br />Natalia Fernández Díaz-Cabal</p>","Decía la poeta Rosa Aulländer que una llave había perdido su casa. Tras probar y probar, encontró al cerrajero: la llave cabía en su tumba. La poesía de Inés Cañal es una llave maestra: abre puertas, ojos, entrañas, tiempos, infancias… e i…",,1394,https://editoriallarueca.com/wp-content/uploads/w_Foto-Ines.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,La poesia de Ines Cañal es una llave maestra.,
author:1422,1422,Guillermo M. Schrem,guillermo m schrem,guillermo-m-schrem-4,guillermo-m-schrem,https://editoriallarueca.com/autor/guillermo-m-schrem-4/,"<p>Descubre encantadoras historias sobre la adopción de animalitos en ""Ponga un animalito en su vida"". Este libro te invita a considerar la compañía de un nuevo amigo peludo, ya sea por cariño, protección, conservación o simple sueño. Con personajes de todas las formas y colores, estos cuentos te inspirarán a dar el paso. Adopta con precaución y disfruta de la alegría de tener un animalito en casa. ¡No te arrepentirás!</p>","Descubre encantadoras historias sobre la adopción de animalitos en ""Ponga un animalito en su vida"". Este libro te invita a considerar la compañía de un nuevo amigo peludo, ya sea por cariño, protección, conservación o simple sueño. Con per…",,1424,https://editoriallarueca.com/wp-content/uploads/w_FotoGuillermo-3.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:guillermo m schrem,book_synopsis,medium,,"Este libro te invita a considerar la compañía de un nuevo amigo peludo, ya sea por cariño, protección, conservación o simple sueño.",
author:1431,1431,Francisco Marín Vargas,francisco marin vargas,francisco-marin-vargas-6,francisco-marin-vargas,https://editoriallarueca.com/autor/francisco-marin-vargas-6/,"<p>""Descubre en 'Cartas a Diego' cómo Francisco Marín nos guía a través de las pequeñas cosas y las profundidades de la naturaleza, revelando los enigmas ocultos de la vida. Un viaje de observación, reflexión y conexión con lo esencial.</p>","""Descubre en 'Cartas a Diego' cómo Francisco Marín nos guía a través de las pequeñas cosas y las profundidades de la naturaleza, revelando los enigmas ocultos de la vida. Un viaje de observación, reflexión y conexión con lo esencial.",,1312,https://editoriallarueca.com/wp-content/uploads/w_Foto_FcoMarin-2.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:francisco marin vargas,book_synopsis,medium,,"Ese lugar que siempre me abrazaba desde la necesidad de estar en él, y en el que descubrí al llegar que todo es tan poco necesario...",
author:1435,1435,Eduardo Arigüel Boluda,eduardo ariguel boluda,eduardo-ariguel-boluda,eduardo-ariguel-boluda,https://editoriallarueca.com/autor/eduardo-ariguel-boluda/,"<p>Una pareja de 17 años profundamente enamorados malogra el dulce hechizo que le envolvía en incierto futuro en manos del destino.</p>
<p>Podrás disfrutar de una pareja de enamorados, su trato tremendamente indulgente y cariñoso.</p>
<p>Dentro de estas páginas lo descubrirás.</p>","Una pareja de 17 años profundamente enamorados malogra el dulce hechizo que le envolvía en incierto futuro en manos del destino. Podrás disfrutar de una pareja de enamorados, su trato tremendamente indulgente y cariñoso. Dentro de estas pá…",,1437,https://editoriallarueca.com/wp-content/uploads/w_fotoEduardo.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,Una pareja de 17 años profundamente enamorados malogra el dulce hechizo que le envolvía en incierto futuro en manos del destino.,
author:1454,1454,Daniela Corao y Bárbara Mila,daniela corao y barbara mila,daniela-corao-y-barbara-mila,daniela-corao-y-barbara-mila,https://editoriallarueca.com/autor/daniela-corao-y-barbara-mila/,"<p><strong>Rodrigo debe irse a otro país.</strong></p>
<p><strong>A pesar de la distancia aprenderá a mantener viva la conexión con sus seres queridos.</strong></p>
<p><strong>Sumérgente en este viaje con él y acompáñalo a transitar sus emociones.</strong></p>
<p>@maternarlejosdecasa</p>",Rodrigo debe irse a otro país. A pesar de la distancia aprenderá a mantener viva la conexión con sus seres queridos. Sumérgente en este viaje con él y acompáñalo a transitar sus emociones. @maternarlejosdecasa,,1456,https://editoriallarueca.com/wp-content/uploads/Daniela-Corao.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,Sumérgente en este viaje con él y acompáñalo a transitar sus emociones.,
author:1457,1457,Juan José Velasco Sánchez-Mayoral,juan jose velasco sanchez mayoral,juan-jose-velasco-sanchez-mayoral-2,juan-jose-velasco-sanchez-mayoral,https://editoriallarueca.com/autor/juan-jose-velasco-sanchez-mayoral-2/,,,,1459,https://editoriallarueca.com/wp-content/uploads/W_Juan-Jose-Velasco-S-1.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:juan jose velasco sanchez mayoral,ambiguous,low,,No siempre que se lee el título de una novela se intuye cuál es su argumento.,
author:1473,1473,Alonso Cruz León,alonso cruz leon,alonso-cruz-leon-2,alonso-cruz-leon,https://editoriallarueca.com/autor/alonso-cruz-leon-2/,"<p>Este libro se titula “La última carta"" precisamente porque el autor  no va poder escribir más libros, dado el error de diseño de la especie humana. Le están llamando de Aldebarán a donde viajará dentro de poco. En este libro están recogidos los pensamientos más importantes con los que se ha alimentado   en su viaje por este valle de lágrimas. Tomando prestadas palabras de Unamuno, este libro es ""alma-libro"" que, cuando se haya ido a Aldebarán, temblará en las manos de los lectores.</p>
<p><strong> </strong></p>","Este libro se titula “La última carta"" precisamente porque el autor no va poder escribir más libros, dado el error de diseño de la especie humana. Le están llamando de Aldebarán a donde viajará dentro de poco. En este libro están recogidos…",,1475,https://editoriallarueca.com/wp-content/uploads/w_FotoAutor_Alonso.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:alonso cruz leon,book_synopsis,medium,,"Trata de una crónica sobre problemas filosóficos sobre Dios, los griegos, sobre el alma, sobre la verdad y la duda y algunos temas fundamentales en mi vida",
author:1483,1483,Minerva Buiza,minerva buiza,minerva-buiza-3,minerva-buiza,https://editoriallarueca.com/autor/minerva-buiza-3/,"<p>""Sumérgete en el misterioso mundo del tarot con Arcanum y descubre el significado oculto de cada carta a través de mi sabiduría adquirida a lo largo de mi vida. Este libro te revelará los símbolos ancestrales que han cautivado a la humanidad por siglos, ofreciéndote las claves para lecturas precisas y profundas. Desarrolla tu intuición, conecta con la sabiduría ancestral y utiliza el tarot como una guía espiritual en tu vida diaria. La Torá de Minerva, uno de mis secretos más valiosos, ahora está a tu alcance.""</p>","""Sumérgete en el misterioso mundo del tarot con Arcanum y descubre el significado oculto de cada carta a través de mi sabiduría adquirida a lo largo de mi vida. Este libro te revelará los símbolos ancestrales que han cautivado a la humanid…",,1485,https://editoriallarueca.com/wp-content/uploads/w_Foto-Minerva1.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:minerva buiza,book_synopsis,medium,,Este libro te revelará los símbolos ancestrales que han cautivado a la humanidad por siglos.,
author:1518,1518,Raimundo del Valle,raimundo del valle,raimundo-del-valle,raimundo-del-valle,https://editoriallarueca.com/autor/raimundo-del-valle/,"<p>Este libro explora la resiliencia humana, la espiritualidad y nuestro lugar en el cosmos, invitando a una profunda reflexión sobre la vida, el universo y la interacción entre generaciones.</p>","Este libro explora la resiliencia humana, la espiritualidad y nuestro lugar en el cosmos, invitando a una profunda reflexión sobre la vida, el universo y la interacción entre generaciones.",,1520,https://editoriallarueca.com/wp-content/uploads/IMG_20230912_Cazorla.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,,book_synopsis,medium,,"Un libro que invita a reflexionar sobre nuestra existencia, nuestras fortalezas y fragilidades, y nuestra relación con el cosmos",
author:1526,1526,Sara Sánchez Prieto,sara sanchez prieto,sara-sanchez-prieto,sara-sanchez-prieto,https://editoriallarueca.com/autor/sara-sanchez-prieto/,"<p>Esta reflexión sobre el teatro musical explora la profunda conexión entre el arte escénico y la educación. A partir de la cita de Fields, que destaca la capacidad del teatro musical para abarcar una forma de aprendizaje integral, el autor comparte una experiencia personal que se origina en su infancia, influenciada por los clásicos de Disney como ""El Rey León"" o ""La Bella y la Bestia"". Estas películas no solo marcaron su vida, sino que despertaron su amor por el teatro y la enseñanza, dos áreas que ahora busca unir.</p>
<p>A lo largo del texto, el autor nos lleva a comprender cómo los musicales pueden convertirse en un medio para que los estudiantes desarrollen tanto habilidades artísticas como personales. Al contar historias a través de personajes, los alumnos pueden soñar, explorar su creatividad y crecer como individuos. Este enfoque educativo, basado en el teatro musical, no solo busca fomentar el aprendizaje técnico, sino también generar espacios de colaboración, confianza y autoexpresión.</p>
<p>El autor concluye destacando el reto y la responsabilidad de su proyecto, que combina su pasión por la enseñanza con el poder transformador del teatro musical. Esta propuesta metodológica busca que los estudiantes no solo adquieran destrezas, sino que disfruten del proceso de narrar y dar vida a las historias, conectando lo artístico con el desarrollo integral del ser humano</p>","Esta reflexión sobre el teatro musical explora la profunda conexión entre el arte escénico y la educación. A partir de la cita de Fields, que destaca la capacidad del teatro musical para abarcar una forma de aprendizaje integral, el autor…",,1527,https://editoriallarueca.com/wp-content/uploads/w_fotoSara.jpg,,,publish,legacy_author_book_combined,tf_libro poblado,possible-author:sara sanchez prieto,book_synopsis,medium,,"Un musical no es solo un espectáculo, es una puerta hacia la creatividad y el crecimiento personal.",
